full_name,salary2,yearID,,,,,,,,,,,,,,,,,,,,,,
Wes Helms,"$575,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Lou Merloni,"$560,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Dave Hansen,"$550,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Chris Stynes,"$550,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
John Vander Wal,"$550,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Vernon Wells,"$520,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Carlos Baerga,"$500,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Pat Borders,"$500,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Bobby Estalella,"$500,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Andres Galarraga,"$500,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Chris Gomez,"$500,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jose Guillen,"$500,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Mark L. Johnson,"$500,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Travis Lee,"$500,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Joe Mauer,"$500,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Mike Mordecai,"$500,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Eddie Perez,"$500,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Eduardo Perez,"$500,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Tomas Perez,"$500,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Mark Quinn,"$500,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Ron Belliard,"$475,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Mark Bellhorn,"$465,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Keith Osik,"$455,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Darren Bragg,"$450,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Brian Daubach,"$450,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Armando Rios,"$450,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jimmy Rollins,"$450,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Mike Lamb,"$440,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jolbert Cabrera,"$435,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Junior Spivey,"$432,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
David Eckstein,"$425,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Michael Young,"$415,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Shea Hillenbrand,"$407,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Rick Ankiel,"$400,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Adam Dunn,"$400,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Tim Laker,"$400,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Dave Roberts,"$400,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Russell Branyan,"$395,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Russell Branyan,"$395,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jay Gibbons,"$375,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Corey Patterson,"$365,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
A.J. Pierzynski,"$365,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Nick Johnson,"$364,100 ",2003,,,,,,,,,,,,,,,,,,,,,,
Austin Kearns,"$350,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jose Offerman,"$350,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
D'Angelo Jimenez,"$345,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Mark DeRosa,"$340,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Gene Kingsale,"$340,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Luis Rivas,"$340,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Alex Sanchez,"$340,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Shawn Wooten,"$337,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Cesar Izturis,"$335,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jack Wilson,"$335,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Frank Menechino,"$334,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Felipe Lopez,"$334,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Reggie Taylor,"$334,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Casey Blake,"$330,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Geronimo Gil,"$330,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Kevin Mench,"$327,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Craig Wilson,"$327,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Hiram Bocachica,"$325,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Brian Buchanan,"$325,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Pedro Feliz,"$325,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Aubrey Huff,"$325,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Bobby Kielty,"$325,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Josh Paul,"$325,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Chris Richard,"$325,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Gerald Williams,"$325,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Rob Mackowiak,"$322,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Adam Piatt,"$322,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Mike Kinkade,"$320,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jeff Liefer,"$320,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jose Molina,"$320,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Josh Phelps,"$320,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Kerry Robinson,"$320,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Aaron Rowand,"$320,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Marcus Giles,"$316,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Tom Wilson,"$316,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Joe Crede,"$315,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Brandon Inge,"$315,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Dustan Mohr,"$315,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Ramon Vazquez,"$315,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Brad Wilkerson,"$315,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Vance Wilson,"$315,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
John McDonald,"$314,400 ",2003,,,,,,,,,,,,,,,,,,,,,,
Milton Bradley,"$314,300 ",2003,,,,,,,,,,,,,,,,,,,,,,
Ken Huckaby,"$313,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Orlando Hudson,"$313,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Brady Clark,"$312,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Chad Hermanson,"$312,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Matt LeCroy,"$312,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Timo Perez,"$312,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Yorvit Torrealba,"$312,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Carlos Pena,"$310,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Brian Schneider,"$310,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Dee Brown,"$309,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Mark Ellis,"$307,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Ramon Santiago,"$307,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Hee Seop Choi,"$305,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Wilson Delgado,"$305,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jose Leon,"$305,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jason Michaels,"$305,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Javier Valentin,"$305,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Brandon Berger,"$304,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Ben Broussard,"$303,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Hank Blalock,"$302,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Michael Cuddyer,"$302,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jason Romano,"$302,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Ty Wigginton,"$302,500 ",2003,,,,,,,,,,,,,,,,,,,,,,
Travis Hafner,"$302,200 ",2003,,,,,,,,,,,,,,,,,,,,,,
Josh Bard,"$302,100 ",2003,,,,,,,,,,,,,,,,,,,,,,
Angel Berrora,"$302,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Keith Ginter,"$301,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Brandon Phillips,"$300,900 ",2003,,,,,,,,,,,,,,,,,,,,,,
Rocco Baldelli,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Rod Barajas,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Wilson Betemit,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Willie Bloomquist,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Marlon Byrd,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Eric Byrnes,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Ron Calloway,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jamey Carroll,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Ramon Castro,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Ramon Castro,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Endy Chavez,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Raul Chavez,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Carl Crawford,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Morgan Ensberg,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Alexis Gomez,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Nick Green,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Toby Hall,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Ken Harvey,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Omar Infante,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Henry Mateo,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Chad Moeller,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jose Morban,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Miguel Olivo,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Lyle Overbay,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Ronny Paulino,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jason Phillips,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Scott Podsednik,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Nick Punto,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Damian Rolls,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Chris Snelling,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Juan Uribe,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Chase Utley,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Shane Victorino,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Jayson Werth,"$300,000 ",2003,,,,,,,,,,,,,,,,,,,,,,
Alex Rodriguez,"$21,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Manny Ramirez,"$20,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Carlos Delgado,"$18,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Derek Jeter,"$17,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Barry Bonds,"$16,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Shawn Green,"$16,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Sammy Sosa,"$16,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Mike Piazza,"$15,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Mo Vaughn,"$15,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Chipper Jones,"$14,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Magglio Ordonez,"$14,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jeff Bagwell,"$13,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Gary Sheffield,"$13,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Ken Griffey Jr.,"$12,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Richard Hidalgo,"$12,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Larry Walker,"$12,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Andruw Jones,"$12,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Bernie Williams,"$12,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Todd Helton,"$11,600,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Nomar Garciaparra,"$11,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jermaine Dye,"$11,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Mike Sweeney,"$11,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jim Thome,"$10,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Bobby Abreu,"$10,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Vladimir Guerrero,"$10,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Moises Alou,"$9,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Tim Salmon,"$9,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Carlos Beltran,"$9,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jim Edmonds,"$9,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jason Giambi,"$9,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Troy Glaus,"$9,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Charles Johnson,"$9,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Preston Wilson,"$9,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Bobby Higginson,"$8,850,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jeff Kent,"$8,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Phil Nevin,"$8,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Luis Gonzalez,"$8,250,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Geoff Jenkins,"$8,250,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Bret Boone,"$8,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Johnny Damon,"$8,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jason Kendall,"$8,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Paul Konerko,"$8,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Scott Rolen,"$8,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Richie Sexson,"$8,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Darin Erstad,"$7,750,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Dmitri Young,"$7,750,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
John Olerud,"$7,700,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Brian Giles,"$7,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Mike Lieberthal,"$7,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Tino Martinez,"$7,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Rusty Greer,"$7,400,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Edgar Renteria,"$7,250,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Steve Finley,"$7,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Matt Lawton,"$7,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Hideki Matsui,"$7,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Albert Pujols,"$7,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Ivan Rodriguez,"$7,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
David Segui,"$7,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jose Vidro,"$7,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Sean Casey,"$6,800,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jeff Cirillo,"$6,725,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jason Varitek,"$6,700,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Edgardo Alfonzo,"$6,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Lance Berkman,"$6,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Cliff Floyd,"$6,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Todd Hundley,"$6,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Torii Hunter,"$6,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Carlos Lee,"$6,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Mike Lowell,"$6,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Trot Nixon,"$6,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Garret Anderson,"$6,200,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Garret Anderson,"$6,200,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Orlando Cabrera,"$6,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Ray Durham,"$6,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Ryan Klesko,"$6,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jorge Posada,"$6,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Aramis Ramirez,"$6,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Frank Thomas,"$6,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Omar Vizquel,"$5,750,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Mark Kotsay,"$5,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Derrek Lee,"$5,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Javy Lopez,"$5,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Shannon Stewart,"$5,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Alfonso Soriano,"$5,400,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Ricky Gutierrez,"$5,250,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Eric Chavez,"$5,200,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Adrian Beltre,"$5,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Roger Cedeno,"$5,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Kazuo Matsui,"$5,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Ichiro Suzuki,"$5,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jose Valentin,"$5,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jeff Conine,"$4,750,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
David Ortiz,"$4,587,500 ",2004,,,,,,,,,,,,,,,,,,,,,,
Alex S. Gonzalez,"$4,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Corey Koskie,"$4,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jacque Jones,"$4,350,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
David Bell,"$4,200,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
J.D. Drew,"$4,200,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Danny Bautista,"$4,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Pat Burrell,"$4,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Mike Cameron,"$4,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Luis Castillo,"$4,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Juan Gonzalez,"$4,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Mike Matheny,"$4,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Rafael Palmiero,"$4,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Placido Polanco,"$3,950,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Paul LoDuca,"$3,900,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Rafael Furcal,"$3,700,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Cristian Guzman,"$3,700,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Terrence Long,"$3,700,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Juan Encarnacion,"$3,565,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Rich Aurilia,"$3,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Marty Cordova,"$3,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
A.J. Pierzynski,"$3,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Dan Wilson,"$3,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Randy Winn,"$3,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Raul Ibanez,"$3,250,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Joe Randa,"$3,250,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Craig Counsell,"$3,150,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Kenny Lofton,"$3,100,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Craig Biggio,"$3,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Edgar Martinez,"$3,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Damian Miller,"$3,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Miguel Tejada,"$3,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Fernando Vina,"$3,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Ramon Hernandez,"$2,900,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Alex Gonzalez,"$2,800,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Doug Mientkiewicz,"$2,800,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Greg Colbrunn,"$2,750,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Neifi Perez,"$2,750,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Rondell White,"$2,750,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Kevin Millar,"$2,650,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jay Gibbons,"$2,600,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Shea Hillenbrand,"$2,600,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jason LaRue,"$2,600,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jose Cruz Jr.,"$2,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Einar Diaz,"$2,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Mark Grudzielanek,"$2,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Carlos Guillen,"$2,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Aubrey Huff,"$2,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Adam Kennedy,"$2,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Mark Loretta,"$2,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Scott Spiezio,"$2,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jimmy Rollins,"$2,425,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Junior Spivey,"$2,367,500 ",2004,,,,,,,,,,,,,,,,,,,,,,
Frank Catalanotto,"$2,300,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Scott Hatteberg,"$2,300,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Juan Pierre,"$2,300,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jose Guillen,"$2,200,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Drew Hensen,"$2,200,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
David Eckstein,"$2,150,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Benito Santiago,"$2,150,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Vinny Castilla,"$2,100,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Erubiel Durazo,"$2,100,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Bill Mueller,"$2,100,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Marquis Grissom,"$2,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Travis Lee,"$2,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Eli Marrero,"$2,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Melvin Mora,"$2,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Reggie Sanders,"$2,000,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Benjie Molina,"$1,900,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Bubba Trammell,"$1,850,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jack Wilson,"$1,850,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Wes Helms,"$1,800,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Julio Lugo,"$1,750,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Todd Walker,"$1,750,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Milton Bradley,"$1,730,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jerry Hairston Jr.,"$1,650,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
D'Angelo Jimenez,"$1,615,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Michael Barrett,"$1,550,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Tony Batista,"$1,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Geoff Blum,"$1,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Jay Payton,"$1,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Luis Rivas,"$1,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
J.T. Snow,"$1,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Mark Teixeira,"$1,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Michael Tucker,"$1,500,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Eric Munson,"$1,475,500 ",2004,,,,,,,,,,,,,,,,,,,,,,
Ben Davis,"$1,400,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
Alex Cora,"$1,300,000 ",2004,,,,,,,,,,,,,,,,,,,,,,
